"ID","Prod","Quant","Val","Insp","UnitPrice"
"v662","p2273",10760,185190,"ok",17.2109665427509
"v664","p2273",12125,76835,"ok",6.33690721649485
"v596","p2273",3592,61320,"ok",17.0712694877506
"v1426","p2273",101,1020,"ok",10.0990099009901
"v2751","p2273",104,1020,"ok",9.80769230769231
"v1414","p2273",101,1020,"ok",10.0990099009901
"v1639","p2273",11787,88995,"ok",7.55026724357343
"v2752","p2273",100,1015,"ok",10.15
"v2550","p2273",102,1010,"ok",9.90196078431373
"v1617","p2273",3906,51645,"ok",13.2219662058372
"v1112","p2276",103,1040,"ok",10.0970873786408
"v1650","p2276",105,1060,"ok",10.0952380952381
"v1283","p2276",104,1020,"ok",9.80769230769231
"v1416","p2276",101,1045,"ok",10.3465346534653
"v1711","p2276",106,1060,"ok",10
"v333","p2276",103,1030,"ok",10
"v654","p2278",7680,311560,"ok",40.5677083333333
"v655","p2278",15277,101245,"ok",6.62728284349021
"v662","p2278",2778,90140,"ok",32.4478041756659
"v946","p2278",8149,200870,"ok",24.6496502638361
"v1585","p2278",954,70285,"ok",73.6740041928721
"v596","p2278",1492,64710,"ok",43.3713136729223
"v169","p2299",8159,73045,"ok",8.95269028067165
"v2786","p2299",1011,26910,"ok",26.6172106824926
"v39","p2321",132,1130,"ok",8.56060606060606
"v1299","p2322",106,1170,"ok",11.0377358490566
"v488","p2322",100,1085,"ok",10.85
"v3059","p2331",13155,3190,"ok",0.242493348536678
"v393","p2341",88080,31710,"ok",0.360013623978202
"v3932","p2348",59536,41365,"ok",0.694789707067992
"v2839","p2359",55345,32405,"ok",0.585509079410968
"v412","p2359",113700,61420,"ok",0.540193491644679
"v2840","p2359",109685,54120,"ok",0.493412955281032
"v2856","p2359",51350,27060,"ok",0.5269717624148
"v417","p2360",15125,92620,"ok",6.12363636363636
"v2839","p2360",90670,77245,"ok",0.851935590603287
"v1118","p2360",47644,42485,"ok",0.89171773990429
"v2860","p2360",43026,21270,"ok",0.494352252126621
"v4012","p2364",121,1140,"ok",9.42148760330578
"v1015","p2364",108,1065,"ok",9.86111111111111
"v975","p2364",111,1065,"ok",9.59459459459459
"v1124","p2365",78600,2225,"fraud",0.0283078880407125
"v971","p2365",263,8465,"ok",32.1863117870722
"v3610","p2365",100,1025,"ok",10.25
"v1474","p2392",13605,83815,"ok",6.16060271958839
"v2890","p2395",7445,17715,"ok",2.37944929482874
"v1128","p2398",100,1075,"ok",10.75
"v426","p2398",102,1025,"ok",10.0490196078431
"v39","p2398",103,1040,"ok",10.0970873786408
"v713","p2398",100,1080,"ok",10.8
"v1667","p2398",100,1020,"ok",10.2
"v2019","p2418",104,1130,"ok",10.8653846153846
"v29","p2418",102,1050,"ok",10.2941176470588
"v800","p2445",108,51725,"ok",478.935185185185
"v2930","p2446",101,6580,"fraud",65.1485148514851
"v2930","p2446",105,15500,"fraud",147.619047619048
"v2932","p2449",115,8275,"ok",71.9565217391304
"v1876","p2449",126,9270,"ok",73.5714285714286
"v864","p2452",123,383605,"ok",3118.73983739837
"v2947","p2452",111,194660,"ok",1753.69369369369
"v2948","p2452",135,575260,"ok",4261.18518518519
"v4364","p2452",110,162620,"ok",1478.36363636364
"v2933","p2455",158,48515,"ok",307.056962025316
"v2955","p2455",120,56580,"ok",471.5
"v2959","p2456",124,359360,"ok",2898.06451612903
"v4366","p2456",100,15110,"ok",151.1
"v4366","p2456",103,51575,"ok",500.728155339806
"v4366","p2456",100,6190,"ok",61.9
"v4367","p2456",100,11800,"ok",118
"v2934","p2456",100,5830,"ok",58.3
"v2959","p2456",126,420375,"ok",3336.30952380952
"v2959","p2456",102,36105,"ok",353.970588235294
"v2960","p2456",103,73455,"ok",713.155339805825
"v2963","p2456",100,23800,"ok",238
"v4369","p2456",100,14045,"ok",140.45
"v2944","p2456",101,12395,"ok",122.722772277228
"v2944","p2456",103,45970,"ok",446.31067961165
"v2944","p2456",103,54360,"ok",527.766990291262
"v3250","p2456",3740,54030,"fraud",14.4465240641711
"v4370","p2456",100,12270,"ok",122.7
"v4371","p2456",108,15180,"fraud",140.555555555556
"v4372","p2456",102,48780,"ok",478.235294117647
"v4373","p2456",108,161835,"ok",1498.47222222222
"v2965","p2456",101,21930,"ok",217.128712871287
"v2966","p2456",104,103840,"ok",998.461538461538
"v2966","p2456",107,172675,"ok",1613.78504672897
"v4374","p2456",105,237855,"ok",2265.28571428571
"v2967","p2456",101,19790,"ok",195.940594059406
"v4375","p2456",102,71090,"ok",696.960784313726
"v4376","p2456",101,31045,"ok",307.376237623762
"v4376","p2456",101,30420,"ok",301.188118811881
"v4378","p2456",100,6150,"ok",61.5
"v2969","p2456",107,125425,"ok",1172.19626168224
"v4379","p2456",101,54010,"ok",534.752475247525
"v4367","p2456",100,21515,"ok",215.15
"v2968","p2456",508,4435,"fraud",8.73031496062992
"v2958","p2458",154,79700,"ok",517.532467532468
"v4382","p2458",11766,9740,"fraud",0.827808941016488
"v2927","p2459",8493,119755,"fraud",14.1004356528906
"v2956","p2459",125,475930,"ok",3807.44
"v3131","p4295",141,22210,"ok",157.517730496454
"v2978","p2464",248,24740,"ok",99.758064516129
"v1424","p2473",100100,94500,"ok",0.944055944055944
"v600","p2476",980955,636880,"ok",0.649244868520982
"v2993","p2477",1109955,696010,"ok",0.627061457446473
"v600","p2477",1318327,864970,"ok",0.656111875126581
"v3001","p2481",628672,329115,"ok",0.523508284129085
"v2562","p2499",68188,107390,"ok",1.57491054144424
"v3026","p2512",696558,345745,"ok",0.496362111984932
"v2989","p2512",706333,348825,"ok",0.493853465716595
"v3026","p2512",733827,368210,"ok",0.501766765191251
"v3025","p2512",669755,323590,"ok",0.483146822345485
"v3034","p2513",104,3490,"fraud",33.5576923076923
"v3034","p2514",104,3595,"fraud",34.5673076923077
"v3034","p2516",105,3820,"fraud",36.3809523809524
"v2999","p2516",126466,62605,"ok",0.495034238451442
"v2999","p2520",72877,7065,"fraud",0.0969441661978402
"v3034","p2524",108,5790,"fraud",53.6111111111111
"v3004","p2525",167827,94345,"ok",0.562156268061754
"v3034","p2525",114,9700,"fraud",85.0877192982456
"v876","p2525",49802,102515,"ok",2.05845146781254
"v2997","p2526",58961,35330,"ok",0.599209647054833
"v468","p2526",44444,43055,"ok",0.968747187471875
"v3034","p2526",108,5950,"fraud",55.0925925925926
"v3004","p2532",551,28975,"fraud",52.5862068965517
"v3004","p2532",86708,57560,"ok",0.663837246851502
"v3026","p2532",14826,11355,"ok",0.765884257385674
"v3026","p2534",34744,20645,"ok",0.594203315680405
"v3048","p2553",102,6330,"fraud",62.0588235294118
"v3048","p2555",126,67330,"fraud",534.365079365079
"v3047","p2555",559,2670,"ok",4.77638640429338
"v4007","p2556",12469,100510,"ok",8.0607907610875
"v3048","p2559",51802,148575,"ok",2.8681325045365
"v3048","p2559",102,5580,"fraud",54.7058823529412
"v4007","p2560",1083,3890,"ok",3.59187442289935
"v3048","p2560",140,110380,"fraud",788.428571428571
"v3052","p2560",1075,3340,"ok",3.10697674418605
"v3012","p2560",485,2525,"ok",5.20618556701031
"v3058","p2560",1101,3960,"ok",3.59673024523161
"v3048","p2562",130,87310,"fraud",671.615384615385
"v3047","p2562",210781,506950,"ok",2.40510292673438
"v876","p2590",1092,1675,"ok",1.53388278388278
"v4386","p2596",13984,27020,"ok",1.93220823798627
"v2997","p2610",117551,88360,"ok",0.751673741610025
"v3049","p2620",6687,98455,"ok",14.7233438014057
"v393","p4311",92877,1315,"fraud",0.0141585107184771
"v1480","p2654",105,8435,"fraud",80.3333333333333
"v3113","p2660",347,1290,"ok",3.71757925072046
"v3007","p2660",337,1310,"ok",3.88724035608309
"v600","p2662",116,14230,"fraud",122.672413793103
"v370","p2662",116,1105,"ok",9.52586206896552
"v4005","p2673",10825,16675,"fraud",1.54041570438799
"v4386","p2678",155,2415,"ok",15.5806451612903
"v484","p2678",100,1075,"ok",10.75
"v701","p2682",307,7910,"ok",25.7654723127036
"v3125","p2696",354,2405,"ok",6.79378531073446
"v750","p2696",122,2570,"ok",21.0655737704918
"v956","p2699",232,4410,"ok",19.0086206896552
"v617","p2699",102,4745,"ok",46.5196078431373
"v1803","p2699",872,5020,"ok",5.75688073394495
"v186","p2699",638,6510,"ok",10.2037617554859
"v3140","p2710",10625,89660,"ok",8.43858823529412
"v1015","p2727",101,1075,"ok",10.6435643564356
"v692","p2727",103,1100,"ok",10.6796116504854
"v3928","p2727",102,1040,"ok",10.1960784313725
"v2643","p2733",8412,40195,"ok",4.7782929148835
"v4386","p2742",655,4405,"ok",6.72519083969466
"v3955","p2742",966,4050,"ok",4.19254658385093
"v4007","p2742",4657,11065,"ok",2.37599312862358
"v911","p2742",291,272675,"fraud",937.027491408935
"v799","p2749",411,2695,"ok",6.55717761557178
"v2936","p2749",183,1795,"ok",9.80874316939891
"v2998","p2750",426,2480,"ok",5.82159624413146
"v484","p2750",657,3550,"ok",5.40334855403349
"v3009","p2750",1420,5530,"ok",3.8943661971831
"v3010","p2750",545,2760,"ok",5.06422018348624
"v455","p2754",15751,13885,"fraud",0.881531331344042
"v818","p2757",109,1055,"ok",9.67889908256881
"v434","p2758",15927,82090,"ok",5.15414076725058
"v2953","p2772",4596,63510,"ok",13.8185378590078
"v990","p2772",3978,69505,"ok",17.4723479135244
"v3188","p2772",22910,370550,"ok",16.1741597555653
"v1340","p2772",4025,61280,"ok",15.2248447204969
"v995","p2772",4083,73245,"ok",17.939015429831
"v2953","p2772",6017,83270,"ok",13.8391224862888
"v581","p2783",273,48730,"ok",178.498168498168
"v3158","p2784",107,26385,"fraud",246.588785046729
"v3196","p2784",266,531635,"fraud",1998.62781954887
"v906","p2816",5686,4835,"fraud",0.85033415406261
"v906","p2816",34607,143910,"ok",4.15840725864709
"v1353","p2821",1272,7145,"ok",5.61713836477987
"v1221","p2821",1516,10165,"ok",6.70514511873351
"v1128","p2859",620,23535,"ok",37.9596774193548
"v1183","p2859",16662,41670,"ok",2.50090025207058
"v1183","p2859",1022,1200,"fraud",1.17416829745597
"v3955","p2863",103,1170,"ok",11.3592233009709
"v1128","p2863",389,13115,"ok",33.7146529562982
"v2811","p2866",7044,34425,"ok",4.88713798977853
"v4026","p2866",217,33585,"ok",154.769585253456
"v3255","p2866",498,12105,"ok",24.3072289156627
"v1353","p2866",560,12955,"ok",23.1339285714286
"v1033","p2866",2705,39110,"ok",14.4584103512015
"v1128","p2870",363,16595,"ok",45.7162534435262
"v43","p2870",118,1035,"ok",8.77118644067797
"v43","p2870",396,2280,"ok",5.75757575757576
"v44","p2870",188,1685,"ok",8.96276595744681
"v44","p2870",762,4105,"ok",5.38713910761155
"v131","p2870",115,1075,"ok",9.34782608695652
"v131","p2870",344,2465,"ok",7.1656976744186
"v614","p2870",102,1075,"ok",10.5392156862745
"v1803","p2870",923,7680,"ok",8.32069339111593
"v443","p2870",101,1055,"ok",10.4455445544554
"v1183","p2870",917,1440,"fraud",1.57033805888768
"v432","p2888",118,34295,"ok",290.635593220339
"v623","p2904",100,1045,"ok",10.45
"v703","p2904",104,1125,"ok",10.8173076923077
"v1299","p2904",101,1055,"ok",10.4455445544554
"v356","p2904",100,1115,"ok",11.15
"v1297","p2904",101,1080,"ok",10.6930693069307
"v621","p2904",104,1035,"ok",9.95192307692308
"v3272","p2904",102,1150,"ok",11.2745098039216
"v426","p2923",5500,1070,"fraud",0.194545454545455
"v1712","p2936",101,1045,"ok",10.3465346534653
"v887","p2936",103,1205,"ok",11.6990291262136
"v4436","p2936",102,1215,"ok",11.9117647058824
"v3173","p2936",102,1140,"ok",11.1764705882353
"v982","p2937",105,1460,"ok",13.9047619047619
"v1817","p2937",488,3885,"ok",7.96106557377049
"v982","p2937",113,1115,"ok",9.86725663716814
"v3149","p2937",629,2235,"ok",3.55325914149444
"v982","p2937",165,4775,"ok",28.9393939393939
"v982","p2937",172,2150,"ok",12.5
"v982","p2937",137,4075,"ok",29.7445255474453
"v1504","p2937",105,2585,"ok",24.6190476190476
"v978","p2937",120,1555,"ok",12.9583333333333
"v1332","p2937",633,5605,"ok",8.85466034755134
"v1183","p2938",3486,32805,"ok",9.4104991394148
"v3281","p2938",1717,27190,"ok",15.8357600465929
"v654","p2955",165,4265,"ok",25.8484848484848
"v1022","p2955",556,6740,"ok",12.1223021582734
"v977","p2955",111,4630,"ok",41.7117117117117
"v662","p2955",686,22110,"ok",32.2303206997085
"v333","p2955",181,4080,"ok",22.5414364640884
"v1248","p2955",173,7500,"ok",43.3526011560694
"v490","p2955",265,6975,"ok",26.3207547169811
"v1163","p2955",438,1220,"fraud",2.78538812785388
"v671","p2957",604,8785,"ok",14.544701986755
"v1423","p2957",5486,1260,"fraud",0.22967553773241
"v789","p2957",769,13285,"ok",17.2756827048114
"v789","p2957",988,21610,"ok",21.8724696356275
"v662","p2957",1495,100160,"ok",66.9966555183946
"v1148","p2957",806,1290,"fraud",1.60049627791563
"v333","p2957",393,19775,"ok",50.3180661577608
"v596","p2957",486,26565,"ok",54.6604938271605
"v789","p2957",573,13295,"ok",23.2024432809773
"v1084","p2957",2063,15750,"ok",7.63451284537082
"v3292","p2957",1368,13285,"ok",9.71125730994152
"v2606","p2957",766,20530,"ok",26.8015665796345
"v977","p2957",402,11350,"ok",28.2338308457711
"v1545","p2957",160,43275,"ok",270.46875
"v787","p2957",486,9280,"ok",19.0946502057613
"v4014","p2961",110,2660,"ok",24.1818181818182
"v4014","p2961",101,1220,"ok",12.0792079207921
"v614","p2961",100,1025,"ok",10.25
"v1317","p2970",153,9880,"ok",64.5751633986928
"v1317","p2970",3455,14580,"ok",4.21997105643994
"v3079","p2981",1433,79260,"ok",55.3105373342638
"v3305","p2981",1926,72395,"ok",37.5882658359294
"v3305","p2981",3642,73760,"ok",20.2526084568918
"v3598","p3007",4726,33015,"ok",6.98582310622091
"v3323","p3007",2100,8350,"ok",3.97619047619048
"v3079","p3007",158,23110,"ok",146.26582278481
"v1317","p3033",11655,57455,"ok",4.92964392964393
"v286","p3033",3261,197180,"ok",60.4661146887458
"v3351","p3064",4492,114080,"ok",25.3962600178094
"v3351","p3069",380,7735,"ok",20.3552631578947
"v4026","p3069",358,9215,"ok",25.7402234636872
"v479","p3072",127,3060,"ok",24.0944881889764
"v154","p3072",106,1145,"ok",10.8018867924528
"v39","p3072",137,2070,"ok",15.1094890510949
"v3082","p3072",121,2090,"ok",17.2727272727273
"v3579","p3072",544,56595,"ok",104.034926470588
"v3332","p3072",116,1725,"ok",14.8706896551724
"v3305","p3074",3325,42135,"ok",12.6721804511278
"v2895","p3074",2727,34860,"ok",12.7832783278328
"v1467","p3074",2611,37160,"ok",14.2320949827652
"v3253","p3079",100,1055,"ok",10.55
"v752","p3079",277,5400,"ok",19.4945848375451
"v752","p3079",370,8855,"ok",23.9324324324324
"v3334","p3081",583,12855,"ok",22.0497427101201
"v1292","p3081",1269,56280,"ok",44.3498817966903
"v431","p3081",626,24765,"ok",39.5607028753994
"v3324","p3081",238,9745,"ok",40.9453781512605
"v3366","p3086",101,1205,"ok",11.9306930693069
"v3905","p3088",370,24705,"ok",66.7702702702703
"v3294","p3088",4100,2700,"fraud",0.658536585365854
"v319","p3088",110,3855,"ok",35.0454545454545
"v305","p3088",776,2185,"ok",2.81572164948454
"v250","p3088",427,45850,"ok",107.377049180328
"v250","p3088",101,2475,"ok",24.5049504950495
"v250","p3088",100,1415,"ok",14.15
"v4007","p3088",132,6910,"ok",52.3484848484849
"v253","p3088",104,4055,"ok",38.9903846153846
"v253","p3088",100,1040,"ok",10.4
"v253","p3088",105,3685,"ok",35.0952380952381
"v253","p3088",101,2160,"ok",21.3861386138614
"v250","p3088",123,1570,"ok",12.7642276422764
"v250","p3088",111,4205,"ok",37.8828828828829
"v250","p3088",103,1190,"ok",11.5533980582524
"v250","p3088",127,6225,"ok",49.0157480314961
"v250","p3088",104,2680,"ok",25.7692307692308
"v250","p3088",151,6225,"ok",41.2251655629139
"v250","p3088",100,1125,"ok",11.25
"v3365","p3088",112,1125,"ok",10.0446428571429
"v7","p3088",102,1510,"ok",14.8039215686275
"v1031","p3088",102,1650,"ok",16.1764705882353
"v455","p3088",122,5465,"ok",44.7950819672131
"v455","p3088",100,1170,"ok",11.7
"v442","p3088",101,1140,"ok",11.2871287128713
"v963","p3088",100,1240,"ok",12.4
"v25","p3088",101,1575,"ok",15.5940594059406
"v25","p3088",107,1025,"ok",9.57943925233645
"v3352","p3088",127,3575,"ok",28.1496062992126
"v2814","p3088",193,2075,"ok",10.7512953367876
"v1028","p3088",135,1665,"ok",12.3333333333333
"v3370","p3093",608,55210,"ok",90.8059210526316
"v3372","p3093",398,67485,"ok",169.560301507538
"v3100","p3117",655,3575,"ok",5.45801526717557
"v3075","p3131",1251,38965,"ok",31.1470823341327
"v3384","p3131",182,9660,"ok",53.0769230769231
"v3384","p3131",1177,10300,"ok",8.75106202209006
"v3303","p3131",216,8650,"ok",40.0462962962963
"v3385","p3131",200,12050,"ok",60.25
"v279","p3153",35031,587360,"ok",16.7668636350661
"v284","p3156",100,1025,"ok",10.25
"v70","p3156",1496,22800,"ok",15.2406417112299
"v279","p3156",10650,199620,"ok",18.743661971831
"v1981","p3178",464,45935,"ok",98.9978448275862
"v1911","p3191",16211,126915,"ok",7.82894331009808
"v1201","p3194",340,15935,"ok",46.8676470588235
"v2130","p3197",100,1190,"ok",11.9
"v496","p3197",2921,76575,"ok",26.2153372132831
"v3436","p3197",100,1125,"ok",11.25
"v2509","p3197",103,1200,"ok",11.6504854368932
"v3311","p3197",103,1140,"ok",11.0679611650485
"v1075","p3197",100,1160,"ok",11.6
"v286","p3197",101,1075,"ok",10.6435643564356
"v739","p3197",100,1165,"ok",11.65
"v3429","p3197",102,1115,"ok",10.9313725490196
"v2102","p3197",100,1105,"ok",11.05
"v581","p3199",101,1215,"ok",12.029702970297
"v581","p3199",46024,10370,"fraud",0.225317225795237
"v1075","p3199",100,1075,"ok",10.75
"v1075","p3199",101,1225,"ok",12.1287128712871
"v1075","p3199",101,1055,"ok",10.4455445544554
"v3426","p3199",101,1270,"ok",12.5742574257426
"v3438","p3199",101,1125,"ok",11.1386138613861
"v792","p3199",100,1130,"ok",11.3
"v941","p3199",102,1155,"ok",11.3235294117647
"v447","p3199",105,1240,"ok",11.8095238095238
"v3445","p3202",135,15480,"ok",114.666666666667
"v3449","p3202",145,11765,"ok",81.1379310344828
"v3450","p3202",500,30450,"ok",60.9
"v3451","p3202",122,13495,"ok",110.614754098361
"v2115","p3202",114,18000,"ok",157.894736842105
"v3424","p3202",530,11275,"ok",21.2735849056604
"v2257","p3202",107,16550,"ok",154.672897196262
"v2173","p3219",100,1340,"ok",13.4
"v1294","p3219",101,1680,"ok",16.6336633663366
"v1869","p3219",138,2210,"ok",16.0144927536232
"v3459","p3219",104,1655,"ok",15.9134615384615
"v2656","p3219",119,2105,"ok",17.6890756302521
"v2120","p3219",101,2580,"ok",25.5445544554455
"v2120","p3219",100,1960,"ok",19.6
"v576","p3219",572,15365,"ok",26.8618881118881
"v496","p3219",101,3145,"ok",31.1386138613861
"v794","p3219",118,4040,"ok",34.2372881355932
"v794","p3219",100,1190,"ok",11.9
"v581","p3219",755,36180,"ok",47.9205298013245
"v581","p3219",123,6490,"ok",52.7642276422764
"v3461","p3219",102,3005,"ok",29.4607843137255
"v497","p3219",103,3335,"ok",32.378640776699
"v497","p3219",101,2295,"ok",22.7227722772277
"v545","p3219",101,2900,"ok",28.7128712871287
"v2612","p3219",101,1905,"ok",18.8613861386139
"v2180","p3219",100,1350,"ok",13.5
"v746","p3219",103,1970,"ok",19.126213592233
"v4479","p3219",113,2770,"ok",24.5132743362832
"v4479","p3219",100,1425,"ok",14.25
"v4479","p3219",102,2510,"ok",24.6078431372549
"v3470","p3223",675,26430,"ok",39.1555555555556
"v3471","p3223",141,10395,"ok",73.7234042553192
"v2373","p3223",294,11585,"ok",39.4047619047619
"v654","p3223",405,2530,"ok",6.24691358024691
"v22","p3225",100,1110,"ok",11.1
"v3478","p3225",257,87810,"ok",341.673151750973
"v3473","p3225",102,1010,"ok",9.90196078431373
"v1085","p3225",100,1110,"ok",11.1
"v655","p3229",1280,1500,"fraud",1.171875
"v662","p3229",218,14845,"ok",68.0963302752294
"v1649","p3229",3712,23500,"ok",6.33081896551724
"v987","p3229",3802,16145,"ok",4.24644923724356
"v1649","p3229",9933,122740,"ok",12.3567904963254
"v2375","p3229",402,22400,"ok",55.7213930348259
"v3266","p3229",196,18660,"ok",95.2040816326531
"v2441","p3271",175,9770,"ok",55.8285714285714
"v766","p3271",169,15795,"ok",93.4615384615385
"v644","p3271",103,7250,"ok",70.3883495145631
"v3504","p3271",297,20735,"ok",69.8148148148148
"v3270","p3273",1016,26260,"ok",25.8464566929134
"v3270","p3273",658,28790,"ok",43.7537993920973
"v432","p3273",148,21030,"ok",142.094594594595
"v470","p3273",6105,107145,"ok",17.5503685503685
"v3508","p3273",1861,22905,"ok",12.3078989790435
"v4445","p3297",5738,83385,"ok",14.5320669222726
"v4445","p3308",158,44235,"ok",279.96835443038
"v4047","p3308",111,35955,"ok",323.918918918919
"v4445","p3308",157,56580,"ok",360.382165605096
